timestamp,building_id,temperature,humidity,occupancy,hvac_energy,lighting_energy,equipment_energy,water_consumption,total_energy,day_of_week,is_weekend,anomaly,anomaly_status,actual_anomaly,predicted_anomaly
2026-01-29 19:00:00,B002,24.51,56.4,53,234.32,75.4,67.55,34.13,377.27,3,0,1,Normal,0,0
2026-01-29 20:00:00,B001,21.29,57.06,82,320.69,90.08,77.63,33.98,488.4,3,0,1,Normal,0,0
2026-01-29 21:00:00,B004,19.79,56.36,72,300.76,92.22,99.37,30.33,492.35,3,0,1,Normal,0,0
2026-01-29 22:00:00,B002,19.67,60.77,4,174.64,24.85,67.49,21.63,266.98,3,0,1,Normal,0,0
2026-01-29 23:00:00,B004,20.07,57.38,4,141.35,33.89,55.2,24.33,230.43,3,0,1,Normal,0,0
2026-01-30 00:00:00,B003,16.83,52.68,5,202.97,34.18,64.71,18.41,301.86,4,0,1,Normal,0,0
2026-01-30 01:00:00,B002,15.73,55.79,41,192.41,50.15,71.84,24.19,314.39,4,0,1,Normal,0,0
2026-01-30 02:00:00,B002,18.84,57.02,15,215.78,48.15,56.55,21.32,320.48,4,0,1,Normal,0,0
2026-01-30 03:00:00,B003,18.63,58.61,16,179.59,59.8,54.67,16.09,294.06,4,0,1,Normal,0,0
2026-01-30 04:00:00,B002,20.74,56.46,25,226.49,47.36,59.4,24.16,333.25,4,0,1,Normal,0,0
2026-01-30 05:00:00,B004,22.48,59.41,13,180.6,43.14,41.02,16.29,264.76,4,0,1,Normal,0,0
2026-01-30 06:00:00,B001,23.32,49.49,6,191.69,34.88,55.64,21.06,282.21,4,0,1,Normal,0,0
2026-01-30 07:00:00,B004,27.47,53.69,57,387.26,64.19,78.1,31.15,529.55,4,0,1,Normal,0,0
2026-01-30 08:00:00,B001,26.99,48.05,58,354.79,56.03,86.45,27.27,497.28,4,0,1,Normal,0,0
2026-01-30 09:00:00,B001,27.99,55.29,119,586.83,107.65,110.44,42.88,804.92,4,0,1,Normal,0,0
2026-01-30 10:00:00,B004,29.26,52.08,130,617.38,109.86,113.37,35.12,840.62,4,0,1,Normal,0,0
2026-01-30 11:00:00,B004,27.12,54.7,120,528.79,127.63,101.29,41.57,757.71,4,0,1,Normal,0,0
2026-01-30 12:00:00,B004,30.56,49.13,130,696.42,120.08,115.72,41.53,932.22,4,0,1,Normal,1,0
2026-01-30 13:00:00,B004,28.72,56.48,118,548.86,109.83,116.38,32.55,775.08,4,0,1,Normal,0,0
2026-01-30 14:00:00,B003,29.34,55.46,121,617.84,121.81,99.07,46.28,838.72,4,0,1,Normal,0,0
2026-01-30 15:00:00,B002,25.93,55.79,90,400.72,84.03,95.87,33.31,580.62,4,0,1,Normal,0,0
2026-01-30 16:00:00,B001,24.17,54.53,133,445.22,116.97,118.83,37.32,681.02,4,0,1,Normal,0,0
2026-01-30 17:00:00,B004,26.52,55.48,125,515.04,118.04,105.32,34.53,738.4,4,0,1,Normal,0,0
2026-01-30 18:00:00,B004,24.56,52.6,134,427.06,132.03,111.12,39.44,670.21,4,0,1,Normal,0,0
2026-01-30 19:00:00,B004,21.35,58.89,16,165.73,45.21,60.31,22.02,271.25,4,0,1,Normal,0,0
2026-01-30 20:00:00,B003,20.2,61.85,91,383.98,95.69,84.17,33.96,563.83,4,0,1,Normal,0,0
2026-01-30 21:00:00,B004,22.15,59.14,57,297.55,70.52,82.0,27.66,450.08,4,0,1,Normal,0,0
2026-01-30 22:00:00,B004,17.89,55.87,26,205.63,51.4,54.05,25.8,311.08,4,0,1,Normal,0,0
2026-01-30 23:00:00,B004,21.63,57.27,0,156.08,31.61,60.63,18.84,248.32,4,0,1,Normal,0,0
2026-01-31 00:00:00,B002,17.65,54.3,29,206.44,42.06,87.88,18.55,336.38,5,1,1,Normal,0,0
2026-01-31 01:00:00,B003,20.13,58.65,4,192.71,33.17,43.39,20.15,269.28,5,1,1,Normal,0,0
2026-01-31 02:00:00,B004,19.18,58.76,10,166.99,28.41,60.34,14.4,255.74,5,1,1,Normal,0,0
2026-01-31 03:00:00,B001,21.37,50.71,48,261.4,64.25,66.73,28.26,392.38,5,1,1,Normal,0,0
2026-01-31 04:00:00,B001,20.68,53.17,17,216.05,38.05,68.91,19.61,323.02,5,1,1,Normal,0,0
2026-01-31 05:00:00,B001,22.46,54.92,23,181.17,66.42,48.85,23.94,296.43,5,1,1,Normal,0,0
2026-01-31 06:00:00,B003,24.06,54.07,33,263.72,52.78,71.31,28.89,387.8,5,1,1,Normal,0,0
2026-01-31 07:00:00,B003,23.79,51.48,27,171.14,37.67,54.77,21.2,263.57,5,1,1,Normal,0,0
2026-01-31 08:00:00,B001,27.61,54.36,22,365.53,44.33,58.93,26.48,468.79,5,1,1,Normal,0,0
2026-01-31 09:00:00,B004,26.77,54.37,25,292.48,51.65,52.19,22.45,396.33,5,1,1,Normal,0,0
2026-01-31 10:00:00,B003,27.99,52.42,56,406.69,82.59,86.22,33.66,575.5,5,1,1,Normal,0,0
2026-01-31 11:00:00,B001,27.34,51.06,19,261.38,38.58,51.13,21.75,351.1,5,1,1,Normal,0,0
2026-01-31 12:00:00,B001,25.16,57.57,23,229.71,33.44,67.02,20.93,330.17,5,1,1,Normal,0,0
2026-01-31 13:00:00,B004,28.54,57.69,35,360.01,61.03,64.06,27.31,485.11,5,1,1,Normal,0,0
2026-01-31 14:00:00,B002,31.95,49.57,36,492.23,44.16,66.86,24.09,603.24,5,1,1,Normal,0,0
2026-01-31 15:00:00,B003,28.71,50.81,37,392.9,52.41,69.98,23.03,515.29,5,1,1,Normal,0,0
2026-01-31 16:00:00,B004,26.47,55.24,29,324.23,48.24,56.88,22.92,429.35,5,1,1,Normal,0,0
2026-01-31 17:00:00,B001,24.9,53.48,2,191.08,30.84,53.1,20.17,275.03,5,1,1,Normal,0,0
2026-01-31 18:00:00,B001,24.03,54.56,44,255.67,66.31,87.3,30.63,409.29,5,1,1,Normal,0,0
2026-01-31 19:00:00,B004,23.53,57.46,2,127.01,25.93,43.22,14.5,196.16,5,1,1,Normal,0,0
2026-01-31 20:00:00,B003,19.73,51.41,24,180.78,44.61,73.72,23.67,299.11,5,1,1,Normal,0,0
2026-01-31 21:00:00,B002,22.14,59.89,8,212.57,35.49,68.98,23.07,317.03,5,1,1,Normal,0,0
2026-01-31 22:00:00,B002,20.74,56.85,19,173.42,44.5,51.34,23.43,269.26,5,1,1,Normal,0,0
2026-01-31 23:00:00,B001,20.25,55.64,24,244.21,47.58,47.45,27.53,339.24,5,1,1,Normal,0,0
2026-02-01 00:00:00,B003,19.66,56.9,24,196.72,50.29,65.02,23.38,312.03,6,1,1,Normal,0,0
2026-02-01 01:00:00,B002,19.2,57.29,26,207.26,54.95,57.53,23.35,319.73,6,1,1,Normal,0,0
2026-02-01 02:00:00,B003,20.68,51.47,44,273.56,63.94,90.69,28.38,428.19,6,1,1,Normal,0,0
2026-02-01 03:00:00,B003,21.35,60.81,26,239.0,51.83,63.35,24.2,354.17,6,1,1,Normal,0,0
2026-02-01 04:00:00,B001,20.97,56.64,16,182.43,28.54,49.98,21.23,260.95,6,1,1,Normal,0,0
2026-02-01 05:00:00,B002,21.85,57.41,34,215.09,54.2,55.53,26.65,324.82,6,1,1,Normal,0,0
2026-02-01 06:00:00,B004,24.15,57.78,37,235.35,59.74,79.4,23.59,962.91,6,1,1,Normal,1,0
2026-02-01 07:00:00,B001,27.62,50.13,1,287.27,36.53,44.79,18.32,368.59,6,1,1,Normal,0,0
2026-02-01 08:00:00,B002,24.64,56.1,28,256.33,44.06,64.44,22.62,763.2,6,1,1,Normal,0,0
2026-02-01 09:00:00,B002,25.33,53.53,30,262.8,45.73,74.56,28.56,383.09,6,1,1,Normal,0,0
2026-02-01 10:00:00,B002,28.58,55.25,15,358.68,35.91,52.66,12.59,1002.42,6,1,-1,Anomaly,1,1
2026-02-01 11:00:00,B002,28.91,46.17,40,450.67,62.29,69.54,27.19,582.5,6,1,1,Normal,0,0
2026-02-01 12:00:00,B002,29.26,52.07,17,381.03,50.17,58.33,22.65,489.54,6,1,1,Normal,0,0
2026-02-01 13:00:00,B003,29.2,50.59,21,385.84,41.44,67.33,18.11,494.61,6,1,1,Normal,0,0
2026-02-01 14:00:00,B001,28.0,54.3,17,289.26,49.16,64.41,23.48,402.83,6,1,1,Normal,0,0
2026-02-01 15:00:00,B003,29.77,53.52,20,330.19,44.99,57.8,24.43,432.98,6,1,1,Normal,0,0
2026-02-01 16:00:00,B004,24.1,52.83,3,169.76,31.11,52.14,22.22,253.0,6,1,1,Normal,0,0
2026-02-01 17:00:00,B002,24.05,52.84,0,149.43,28.31,46.28,12.04,224.02,6,1,1,Normal,0,0
2026-02-01 18:00:00,B001,23.85,54.75,43,231.73,66.07,56.72,30.55,354.53,6,1,1,Normal,0,0
2026-02-01 19:00:00,B002,20.24,54.19,7,171.49,37.5,56.08,18.84,265.07,6,1,1,Normal,0,0
2026-02-01 20:00:00,B001,21.24,58.91,5,159.49,51.71,71.42,22.81,282.62,6,1,1,Normal,0,0
2026-02-01 21:00:00,B003,22.96,54.41,0,178.19,23.18,41.16,22.22,242.54,6,1,1,Normal,0,0
2026-02-01 22:00:00,B001,19.7,48.43,10,174.15,41.14,47.27,18.87,262.57,6,1,1,Normal,0,0
2026-02-01 23:00:00,B004,19.52,56.12,0,131.33,25.77,41.29,21.98,198.39,6,1,1,Normal,0,0
2026-02-02 00:00:00,B004,17.11,55.33,34,249.55,46.85,74.25,23.94,370.65,0,0,1,Normal,0,0
2026-02-02 01:00:00,B001,18.25,52.98,25,199.57,47.41,66.98,17.54,313.97,0,0,1,Normal,0,0
2026-02-02 02:00:00,B001,19.11,53.73,0,163.16,31.1,48.41,23.5,242.68,0,0,1,Normal,0,0
2026-02-02 03:00:00,B001,19.99,57.33,43,232.66,83.45,62.32,24.12,378.43,0,0,1,Normal,0,0
2026-02-02 04:00:00,B001,23.42,59.27,24,186.55,45.33,62.92,21.04,294.8,0,0,1,Normal,0,0
2026-02-02 05:00:00,B004,23.54,56.17,5,163.1,24.46,36.85,19.54,599.94,0,0,1,Normal,0,0
2026-02-02 06:00:00,B002,22.33,54.01,0,150.32,32.18,51.43,20.82,233.94,0,0,1,Normal,0,0
2026-02-02 07:00:00,B001,25.66,55.54,94,427.03,79.2,105.72,33.93,611.95,0,0,1,Normal,0,0
2026-02-02 08:00:00,B001,27.25,52.0,39,342.74,56.56,56.99,27.49,456.29,0,0,1,Normal,0,0
2026-02-02 09:00:00,B004,29.25,50.29,95,496.69,96.63,82.17,30.23,675.5,0,0,1,Normal,0,0
2026-02-02 10:00:00,B004,30.7,48.19,135,670.71,130.86,133.29,38.02,934.86,0,0,-1,Anomaly,1,1
2026-02-02 11:00:00,B003,27.31,48.09,156,628.79,146.99,121.88,43.05,897.66,0,0,-1,Anomaly,0,1
2026-02-02 12:00:00,B001,27.78,51.94,140,583.0,123.97,131.36,46.69,838.33,0,0,1,Normal,0,0
2026-02-02 13:00:00,B003,26.94,54.0,128,528.45,118.4,112.46,38.86,759.31,0,0,1,Normal,0,0
2026-02-02 14:00:00,B004,27.98,52.72,128,595.53,113.47,112.38,42.46,821.38,0,0,1,Normal,0,0
2026-02-02 15:00:00,B004,28.24,51.63,132,570.83,113.38,120.38,39.92,804.59,0,0,1,Normal,0,0
2026-02-02 16:00:00,B002,27.98,50.17,131,538.96,124.18,106.66,38.2,769.8,0,0,1,Normal,0,0
2026-02-02 17:00:00,B001,25.18,56.23,124,460.09,106.61,113.32,37.86,680.03,0,0,1,Normal,0,0
2026-02-02 18:00:00,B003,23.52,51.29,121,404.1,111.38,106.69,37.64,622.16,0,0,1,Normal,0,0
2026-02-02 19:00:00,B004,22.93,57.86,59,255.64,63.34,66.3,30.66,385.28,0,0,1,Normal,0,0
2026-02-02 20:00:00,B004,20.25,53.87,48,251.22,68.0,77.37,31.32,396.59,0,0,1,Normal,0,0
2026-02-02 21:00:00,B003,23.6,52.94,55,283.29,82.91,74.87,29.33,441.07,0,0,1,Normal,0,0
2026-02-02 22:00:00,B002,17.26,53.97,0,149.77,19.59,48.43,23.56,217.78,0,0,1,Normal,0,0
2026-02-02 23:00:00,B004,19.45,55.77,8,175.27,20.78,41.9,18.31,237.95,0,0,1,Normal,0,0
2026-02-03 00:00:00,B001,22.04,58.91,0,195.34,29.0,65.91,18.76,290.25,1,0,1,Normal,0,0
2026-02-03 01:00:00,B004,19.18,58.96,0,141.43,30.13,58.77,17.83,230.32,1,0,1,Normal,0,0
2026-02-03 02:00:00,B001,19.38,60.24,12,183.36,40.15,65.64,22.74,289.15,1,0,1,Normal,0,0
2026-02-03 03:00:00,B003,19.93,58.6,30,203.27,47.43,61.95,23.42,312.64,1,0,1,Normal,0,0
2026-02-03 04:00:00,B001,21.23,53.07,23,179.44,44.49,44.21,25.64,268.14,1,0,1,Normal,0,0
2026-02-03 05:00:00,B003,24.77,53.63,0,162.16,32.94,69.53,17.21,264.63,1,0,1,Normal,0,0
2026-02-03 06:00:00,B001,20.68,54.32,0,138.03,38.32,49.39,20.13,225.74,1,0,1,Normal,0,0
2026-02-03 07:00:00,B003,27.59,57.19,74,447.59,66.16,79.51,33.16,1154.33,1,0,1,Normal,1,0
2026-02-03 08:00:00,B001,24.36,51.23,45,320.47,58.55,76.67,20.55,455.69,1,0,1,Normal,0,0
2026-02-03 09:00:00,B002,27.14,56.11,116,497.04,112.91,119.67,43.76,729.63,1,0,1,Normal,0,0
2026-02-03 10:00:00,B001,27.69,55.84,128,550.2,112.26,113.77,38.35,776.23,1,0,1,Normal,0,0
2026-02-03 11:00:00,B001,29.71,57.63,105,579.36,117.35,115.29,29.67,811.99,1,0,1,Normal,0,0
2026-02-03 12:00:00,B002,26.6,52.47,121,517.19,109.62,121.33,38.62,748.14,1,0,1,Normal,0,0
2026-02-03 13:00:00,B004,29.52,54.38,99,567.69,98.97,88.74,34.95,755.4,1,0,1,Normal,0,0
2026-02-03 14:00:00,B004,31.37,58.16,110,681.93,111.45,98.26,36.25,891.64,1,0,1,Normal,0,0
2026-02-03 15:00:00,B001,25.49,52.4,124,414.32,112.07,121.58,41.57,647.96,1,0,1,Normal,0,0
2026-02-03 16:00:00,B002,26.78,49.0,96,398.99,82.43,70.87,36.64,552.29,1,0,1,Normal,0,0
2026-02-03 17:00:00,B001,24.3,49.21,126,425.34,114.77,111.51,39.79,651.62,1,0,1,Normal,0,0
2026-02-03 18:00:00,B003,24.64,56.82,119,461.59,121.54,95.19,39.2,678.32,1,0,1,Normal,0,0
2026-02-03 19:00:00,B003,22.73,49.98,68,260.46,74.9,79.23,29.89,414.6,1,0,1,Normal,0,0
2026-02-03 20:00:00,B001,20.54,55.61,63,213.41,67.33,78.51,34.78,359.25,1,0,1,Normal,0,0
2026-02-03 21:00:00,B004,21.2,57.71,80,340.28,93.41,86.42,27.56,520.1,1,0,1,Normal,0,0
2026-02-03 22:00:00,B004,22.38,56.37,11,180.29,35.05,49.98,22.07,265.32,1,0,1,Normal,0,0
2026-02-03 23:00:00,B001,18.88,58.83,3,129.34,28.02,40.53,20.65,197.89,1,0,1,Normal,0,0
2026-02-04 00:00:00,B001,20.08,57.63,11,149.56,38.9,78.42,24.09,266.88,2,0,1,Normal,0,0
2026-02-04 01:00:00,B003,17.23,62.22,18,165.36,48.77,77.67,20.17,291.8,2,0,1,Normal,0,0
2026-02-04 02:00:00,B004,18.24,55.03,10,174.76,56.05,43.38,16.27,274.2,2,0,1,Normal,0,0
2026-02-04 03:00:00,B001,21.17,54.38,10,156.34,43.62,70.82,21.97,270.78,2,0,1,Normal,0,0
2026-02-04 04:00:00,B003,23.73,52.82,0,162.35,39.28,46.01,20.84,247.64,2,0,1,Normal,0,0
2026-02-04 05:00:00,B004,23.24,57.87,0,78.63,25.95,51.29,24.47,155.88,2,0,1,Normal,0,0
2026-02-04 06:00:00,B002,23.53,57.94,0,128.58,21.79,49.37,16.19,199.74,2,0,1,Normal,0,0
2026-02-04 07:00:00,B003,25.29,55.71,86,356.3,90.7,86.4,36.36,533.41,2,0,1,Normal,0,0
2026-02-04 08:00:00,B004,24.62,58.24,41,255.65,59.56,80.34,33.25,395.54,2,0,1,Normal,0,0
2026-02-04 09:00:00,B004,28.44,49.24,109,531.83,97.67,105.76,35.22,735.26,2,0,1,Normal,0,0
2026-02-04 10:00:00,B003,29.65,57.17,109,607.62,104.9,99.73,32.48,812.26,2,0,1,Normal,0,0
2026-02-04 11:00:00,B002,28.15,57.49,133,541.42,126.29,103.45,38.73,771.17,2,0,1,Normal,0,0
2026-02-04 12:00:00,B003,28.29,55.06,115,554.46,113.38,98.56,37.29,766.41,2,0,1,Normal,0,0
2026-02-04 13:00:00,B004,29.23,57.73,138,650.55,130.63,102.59,42.39,883.77,2,0,1,Normal,0,0
2026-02-04 14:00:00,B001,27.68,48.19,109,564.84,108.63,104.62,34.58,778.09,2,0,1,Normal,0,0
2026-02-04 15:00:00,B001,27.44,51.71,124,531.03,112.74,100.03,43.27,743.8,2,0,1,Normal,0,0
2026-02-04 16:00:00,B003,29.65,49.97,107,591.25,100.79,100.84,32.71,792.88,2,0,1,Normal,0,0
2026-02-04 17:00:00,B004,24.92,56.7,152,471.63,126.81,139.7,37.58,738.14,2,0,1,Normal,0,0
2026-02-04 18:00:00,B001,23.46,52.12,102,314.6,115.68,112.99,38.62,543.27,2,0,1,Normal,0,0
2026-02-04 19:00:00,B004,21.73,58.41,64,311.92,74.91,81.68,22.78,468.5,2,0,1,Normal,0,0
2026-02-04 20:00:00,B003,22.62,59.8,69,301.66,76.5,83.63,29.74,461.79,2,0,1,Normal,0,0
2026-02-04 21:00:00,B001,20.19,58.99,66,324.66,68.77,101.8,39.25,495.23,2,0,1,Normal,0,0
2026-02-04 22:00:00,B004,18.7,58.5,7,131.06,58.39,58.71,21.01,248.16,2,0,1,Normal,0,0
2026-02-04 23:00:00,B001,21.15,53.46,8,180.6,27.01,50.72,17.84,258.33,2,0,1,Normal,0,0
2026-02-05 00:00:00,B003,21.13,53.89,10,218.72,33.57,40.74,21.33,293.03,3,0,1,Normal,0,0
2026-02-05 01:00:00,B004,18.27,61.61,7,175.89,38.23,57.44,20.9,271.56,3,0,1,Normal,0,0
2026-02-05 02:00:00,B001,16.87,60.9,24,209.71,51.6,70.29,24.08,331.61,3,0,1,Normal,0,0
2026-02-05 03:00:00,B003,21.98,55.9,43,244.81,67.76,65.18,28.44,377.76,3,0,1,Normal,0,0
2026-02-05 04:00:00,B001,20.47,55.51,1,112.93,45.16,53.41,17.03,211.5,3,0,1,Normal,0,0
2026-02-05 05:00:00,B001,23.89,48.98,0,183.89,34.05,46.36,25.06,264.3,3,0,1,Normal,0,0
2026-02-05 06:00:00,B002,21.04,53.27,8,152.33,27.15,52.16,21.94,231.64,3,0,1,Normal,0,0
2026-02-05 07:00:00,B002,26.63,59.42,98,470.37,96.54,74.12,36.88,641.03,3,0,1,Normal,0,0
2026-02-05 08:00:00,B003,24.68,50.82,47,238.24,65.36,71.28,25.17,374.88,3,0,1,Normal,0,0
2026-02-05 09:00:00,B002,28.63,53.25,144,599.42,147.35,131.69,45.46,878.46,3,0,-1,Anomaly,0,1
2026-02-05 10:00:00,B003,28.35,55.85,145,657.18,120.32,116.19,40.98,1733.68,3,0,-1,Anomaly,1,1
2026-02-05 11:00:00,B002,27.4,49.54,111,504.47,117.32,106.03,37.48,727.82,3,0,1,Normal,0,0
2026-02-05 12:00:00,B001,28.39,53.36,128,621.56,121.04,106.44,36.4,849.04,3,0,1,Normal,0,0
2026-02-05 13:00:00,B003,29.86,54.88,144,669.91,137.5,125.6,38.61,933.02,3,0,1,Normal,1,0
2026-02-05 14:00:00,B003,28.49,52.79,114,511.87,108.98,104.83,39.16,725.69,3,0,1,Normal,0,0
2026-02-05 15:00:00,B001,28.41,61.4,116,581.93,104.46,98.61,36.07,785.0,3,0,1,Normal,0,0
2026-02-05 16:00:00,B003,29.46,47.26,111,570.72,113.71,118.83,34.09,803.25,3,0,1,Normal,0,0
2026-02-05 17:00:00,B003,22.95,58.7,104,396.27,108.04,111.29,33.67,615.59,3,0,1,Normal,0,0
2026-02-05 18:00:00,B002,26.43,53.27,110,477.53,114.78,98.95,38.6,691.26,3,0,1,Normal,0,0
2026-02-05 19:00:00,B003,22.86,57.88,41,201.62,58.59,75.48,24.26,335.69,3,0,1,Normal,0,0
2026-02-05 20:00:00,B004,20.15,58.25,60,286.11,67.2,85.37,28.65,438.68,3,0,1,Normal,0,0
2026-02-05 21:00:00,B001,18.47,55.57,48,310.51,51.13,80.42,27.25,442.06,3,0,1,Normal,0,0
2026-02-05 22:00:00,B002,19.39,57.99,13,190.92,45.65,39.56,16.2,276.14,3,0,1,Normal,0,0
2026-02-05 23:00:00,B002,20.55,51.15,0,148.56,33.39,60.07,15.59,242.02,3,0,1,Normal,0,0
2026-02-06 00:00:00,B004,18.81,59.41,14,207.68,32.07,51.3,23.11,291.06,4,0,1,Normal,0,0
2026-02-06 01:00:00,B001,21.44,57.18,22,203.67,41.09,57.42,21.09,302.18,4,0,1,Normal,0,0
2026-02-06 02:00:00,B001,17.49,60.17,0,155.24,26.27,76.38,23.17,257.88,4,0,1,Normal,0,0
2026-02-06 03:00:00,B002,20.45,59.95,15,155.71,28.64,60.52,25.15,244.86,4,0,1,Normal,0,0
2026-02-06 04:00:00,B003,19.62,58.29,28,217.45,43.06,60.14,26.36,320.64,4,0,1,Normal,0,0
2026-02-06 05:00:00,B002,23.25,55.82,0,175.89,20.93,27.95,25.46,224.76,4,0,1,Normal,0,0
2026-02-06 06:00:00,B001,25.33,51.69,35,252.66,51.2,81.4,25.0,385.26,4,0,1,Normal,0,0
2026-02-06 07:00:00,B004,24.66,52.53,66,354.02,70.29,69.55,31.85,493.85,4,0,1,Normal,0,0
2026-02-06 08:00:00,B002,22.59,59.26,49,255.51,51.28,64.47,25.6,371.26,4,0,1,Normal,0,0
2026-02-06 09:00:00,B001,27.83,57.39,119,523.79,129.48,106.19,45.21,759.46,4,0,1,Normal,0,0
2026-02-06 10:00:00,B002,28.99,51.79,128,631.02,129.62,128.16,45.15,888.81,4,0,1,Normal,0,0
2026-02-06 11:00:00,B003,29.44,52.42,121,599.29,108.47,118.23,38.19,825.99,4,0,1,Normal,0,0
2026-02-06 12:00:00,B002,30.85,48.86,128,690.47,121.78,112.42,40.36,924.67,4,0,1,Normal,1,0
2026-02-06 13:00:00,B002,27.22,56.91,106,488.71,107.54,106.08,39.98,702.34,4,0,1,Normal,0,0
2026-02-06 14:00:00,B001,29.35,54.32,122,604.17,124.93,105.0,37.86,834.09,4,0,1,Normal,0,0
2026-02-06 15:00:00,B001,29.32,58.16,98,564.29,92.05,100.4,32.73,756.74,4,0,1,Normal,0,0
2026-02-06 16:00:00,B001,23.83,52.45,118,416.87,121.34,109.73,40.32,647.94,4,0,1,Normal,0,0
2026-02-06 17:00:00,B002,25.77,52.98,106,395.39,99.82,112.69,36.14,607.89,4,0,1,Normal,0,0
2026-02-06 18:00:00,B003,23.24,56.07,108,359.57,94.91,113.67,36.75,568.15,4,0,1,Normal,0,0
2026-02-06 19:00:00,B004,22.58,57.65,78,344.84,90.39,93.94,29.2,529.17,4,0,1,Normal,0,0
2026-02-06 20:00:00,B004,22.02,55.34,76,313.9,93.53,84.38,26.25,491.8,4,0,1,Normal,0,0
2026-02-06 21:00:00,B001,19.73,54.51,69,288.71,99.0,91.92,31.06,479.63,4,0,1,Normal,0,0
2026-02-06 22:00:00,B001,18.66,60.32,0,116.04,20.4,49.08,22.71,185.52,4,0,1,Normal,0,0
2026-02-06 23:00:00,B002,19.22,59.55,5,134.01,39.09,41.68,20.07,214.78,4,0,1,Normal,0,0
2026-02-07 00:00:00,B004,17.37,55.57,38,183.06,53.32,64.97,30.01,301.34,5,1,1,Normal,0,0
2026-02-07 01:00:00,B001,17.54,62.3,22,195.87,51.67,61.85,21.19,309.38,5,1,1,Normal,0,0
2026-02-07 02:00:00,B003,20.69,60.17,54,253.84,56.04,86.1,24.94,395.98,5,1,1,Normal,0,0
2026-02-07 03:00:00,B003,18.74,58.03,25,180.84,37.4,60.66,23.55,278.9,5,1,1,Normal,0,0
2026-02-07 04:00:00,B001,22.5,55.99,22,196.7,39.19,48.91,23.05,284.8,5,1,1,Normal,0,0
2026-02-07 05:00:00,B001,23.4,56.96,15,192.1,41.13,58.07,24.56,291.3,5,1,1,Normal,0,0
2026-02-07 06:00:00,B004,21.41,53.71,22,250.73,40.27,62.13,20.98,353.14,5,1,1,Normal,0,0
2026-02-07 07:00:00,B004,24.28,54.95,17,159.32,47.17,60.36,26.65,266.85,5,1,1,Normal,0,0
2026-02-07 08:00:00,B002,28.29,46.4,30,395.18,59.22,74.2,30.4,528.59,5,1,1,Normal,0,0
2026-02-07 09:00:00,B004,26.06,56.6,34,321.36,58.6,77.19,24.98,457.15,5,1,1,Normal,0,0
2026-02-07 10:00:00,B003,27.63,48.5,8,275.3,48.55,48.06,24.95,371.9,5,1,1,Normal,0,0
2026-02-07 11:00:00,B003,29.52,56.75,0,348.38,33.33,43.84,16.83,425.54,5,1,1,Normal,0,0
2026-02-07 12:00:00,B001,30.18,50.92,0,354.69,20.26,39.6,23.23,414.55,5,1,1,Normal,0,0
2026-02-07 13:00:00,B004,28.45,52.14,27,369.87,59.81,70.49,27.19,500.17,5,1,1,Normal,0,0
2026-02-07 14:00:00,B002,27.43,51.4,3,314.51,27.26,65.99,23.04,407.76,5,1,1,Normal,0,0
2026-02-07 15:00:00,B003,29.67,51.3,0,363.56,37.28,46.85,19.95,447.69,5,1,1,Normal,0,0
2026-02-07 16:00:00,B003,29.11,56.7,25,396.51,60.09,60.09,14.89,516.68,5,1,1,Normal,0,0
2026-02-07 17:00:00,B002,26.76,46.16,57,361.33,73.55,93.17,26.62,528.05,5,1,1,Normal,0,0
2026-02-07 18:00:00,B002,24.13,58.77,19,159.18,31.33,64.56,20.97,255.06,5,1,1,Normal,0,0
2026-02-07 19:00:00,B003,21.49,57.27,32,215.19,45.05,70.36,21.87,330.6,5,1,1,Normal,0,0
2026-02-07 20:00:00,B003,20.25,53.25,21,226.37,55.28,48.59,23.52,330.24,5,1,1,Normal,0,0
2026-02-07 21:00:00,B002,21.25,53.15,18,151.42,41.25,65.79,21.44,258.46,5,1,1,Normal,0,0
2026-02-07 22:00:00,B003,20.3,61.88,33,196.22,53.74,57.21,22.48,307.17,5,1,1,Normal,0,0
2026-02-07 23:00:00,B001,21.27,53.53,15,186.16,46.57,46.16,19.07,278.89,5,1,1,Normal,0,0
2026-02-08 00:00:00,B001,19.98,53.55,24,178.18,52.37,58.53,21.45,289.09,6,1,1,Normal,0,0
2026-02-08 01:00:00,B002,16.92,61.95,24,182.99,49.03,56.14,26.96,288.16,6,1,1,Normal,0,0
2026-02-08 02:00:00,B004,21.25,57.39,9,159.21,34.63,52.28,19.37,246.12,6,1,1,Normal,0,0
2026-02-08 03:00:00,B002,18.97,54.7,34,190.66,51.3,52.59,23.56,294.55,6,1,1,Normal,0,0
2026-02-08 04:00:00,B002,20.92,57.19,17,163.05,48.76,68.09,21.18,279.9,6,1,1,Normal,0,0
2026-02-08 05:00:00,B004,23.08,52.38,8,185.19,40.03,65.28,22.22,290.49,6,1,1,Normal,0,0
2026-02-08 06:00:00,B004,26.99,56.81,28,283.69,47.54,44.53,25.57,375.76,6,1,1,Normal,0,0
2026-02-08 07:00:00,B004,29.96,55.2,6,331.82,42.86,62.78,11.77,437.46,6,1,1,Normal,0,0
2026-02-08 08:00:00,B001,27.41,54.89,20,297.6,42.97,51.89,26.06,392.46,6,1,1,Normal,0,0
2026-02-08 09:00:00,B003,27.26,54.45,19,324.22,36.49,68.07,27.16,428.78,6,1,1,Normal,0,0
